ๆด้รับขนมเร็วม่ก ขนมใหม่และสกมาก แป้งคีอนนิ่มไปหน่อยและติดกระดาษทําให้ไม่ค่อยชอบพอดึงแป้งออกขนมเละหมดเลย รสชาคิพอใช้ได้ แต่|fake
กล่องนึงมี 2 ลูก 21 บาทเอง ถือว่าถูกมาก ยังไม่ได้ชิม ส่งไว แต่แถมน้องมดแดงมาด้วยจ้า คันเลย|fake
กล่องพัสดุยุบนิดหน่อย. เเต่อร่อยนุ่มหวานมากกก|fake
ก็อร่อยนะคะแต่ว่าด้วยความที่เป็นช็อกโกแลตมันจะเป็นเนื้อเดียวกันกับแป้งเลยจะต่างกับเป็นพวกในทั่วรั|fake
การจัดส่งไม่มีปัญหาเรียนร้อยดี แพ็คเกจสินค้าดีมาก ขนมอร่อยนิ่ม ไม่หวานมาก ไว้อุดหนุนอีก|fake
การจัดส่งล่าช้า ในระบบขึ้นจะจัดส่งภายในวันที่16มิ.ย.2566 แต่ได้รับสินค้าในวันที่ 19มิ.ย.2566|fake
โกงจ้า สั่งไดฟูกุได้ฟูฟังมาเลย เเย่มากค่ะ ร้านนี้หากินกันง่ายมาก|fake
ขนมขึ้นราค่ะกินไม่ได้เลยสั่งมา3กล่อง|fake
ขนมไดฟุกุช็อคโกแลต รสชาดนุ่ม ไม่หวานมาก ผงโกโก้ ที่คลุกมากับขนม มีรสชาดหอม อร่อยมากๆๆแนะนําขนมร้านนี้ค่ะ|fake
ขนมแพคบับเบิ้ลมาอย่างดี ไดฟูกุรสช๊อกโกแลต ไม่หวานมาก ไส้แน่นอยู่ แต่ความหอมชอบแบบชาเขียวมากกว่า ได้รับของเร็วค่ะ|fake
ขนมส่งไวมากค่ะใหม่มากชิมไปเผลอมาอีกทีหมดแล้วแนะนําร้านนี้นะคะว่าจะอุดหนุนอีกเรื่อยๆ|fake
ขนมอร่อย ไม่หวานมาก ห่อดีมาก|fake
ขนมอร่อย หอม หวานกําลังดีแป้งบางไส้เยอะ|fake
ขนมอร่อยมสก|fake
ขนมอร่อยมากๆค่าา|fake
